YEAR,MONTH,DAY_OF_MONTH,NEIGHBOURHOOD,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION
105327,2005,4,4,Mount Pleasant,49.25789798,-123.0891122,23,0,0,-1
500354,2016,7,6,Killarney,49.22256204,-123.0251337,18,57,2,-1
143727,2005,1,2,Kitsilano,49.2708485,-123.154182,20,30,6,-1
429112,2014,6,2,Arbutus Ridge,49.23597509,-123.1613625,18,0,0,-1
69112,2004,6,11,Renfrew-Collingwood,49.2505817,-123.0289298,8,10,4,-1
420916,2014,2,8,Renfrew-Collingwood,49.23905724,-123.049882,13,0,5,-1
13760,2003,7,20,Central Business District,49.28721137,-123.1196399,9,30,6,-1
522652,2017,2,11,Riley Park,49.25653165,-123.0983772,20,0,5,-1
211217,2007,1,8,Central Business District,49.28443427,-123.1189662,11,26,0,-1
27628,2003,6,24,Marpole,49.20900482,-123.1195843,19,54,1,-1
413614,2014,7,10,Central Business District,49.28300587,-123.1231377,1,45,3,-1
48557,2003,4,1,Central Business District,49.27392484,-123.1213801,18,30,1,-1
366898,2012,11,10,Fairview,49.2641451,-123.1149446,16,52,5,-1
279378,2009,2,28,Central Business District,49.28017311,-123.1274502,2,57,5,-1
11596,2003,4,23,Grandview-Woodland,49.28386282,-123.0567049,1,30,2,-1
333891,2011,10,27,Kitsilano,49.2710506,-123.1691773,17,0,3,-1
456859,2015,3,7,Central Business District,49.28230567,-123.1025164,20,0,5,-1
398878,2013,5,6,Mount Pleasant,49.26528687,-123.0905578,8,30,0,-1
186972,2007,7,1,West End,49.28425291,-123.139269,21,31,6,-1
459006,2015,11,20,Central Business District,49.28229119,-123.1183292,16,4,4,-1
497577,2016,1,25,Grandview-Woodland,49.27116754,-123.0695684,14,0,0,-1
159996,2006,3,8,Victoria-Fraserview,49.22395883,-123.0622193,15,0,2,-1
54558,2004,4,23,Sunset,49.21563453,-123.0886403,19,0,4,-1
419502,2014,5,1,Central Business District,49.28536858,-123.1175726,0,29,3,-1
368189,2012,4,11,Central Business District,49.27870142,-123.1217697,19,33,2,-1
249012,2008,10,29,Sunset,49.21687465,-123.0909228,11,13,2,-1
357737,2012,8,1,Kitsilano,49.26231309,-123.1731963,0,0,2,-1
69445,2004,7,3,Renfrew-Collingwood,49.23206908,-123.0295287,17,0,5,-1
455846,2015,5,4,South Cambie,49.24573542,-123.1158139,13,0,0,-1
17297,2003,3,20,Dunbar-Southlands,49.25599729,-123.1851951,22,1,3,-1
19198,2003,8,27,West End,49.28331847,-123.1229502,18,20,2,-1
367885,2012,7,15,Fairview,49.26536789,-123.1427831,2,0,6,-1
374567,2012,3,13,Strathcona,49.2811455,-123.0908741,10,8,1,-1
188053,2007,3,24,West End,49.28591022,-123.1269698,18,0,5,-1
475971,2016,3,18,Central Business District,49.28024229,-123.1214312,19,15,4,-1
476983,2016,8,14,Kensington-Cedar Cottage,49.25535861,-123.0756433,23,0,6,-1
246400,2008,6,19,Central Business District,49.27650186,-123.1251896,14,14,3,-1
311506,2010,11,22,Marpole,49.20859463,-123.124273,14,0,0,-1
213114,2007,2,19,Central Business District,49.28136837,-123.1198153,9,0,0,-1
509909,2016,3,5,Central Business District,49.27590582,-123.1301737,17,35,5,-1
266691,2009,7,17,Central Business District,49.27417683,-123.115017,6,15,4,-1
201622,2007,2,7,Central Business District,49.28276102,-123.1176182,13,22,2,-1
42350,2003,4,5,Central Business District,49.28253947,-123.1181426,18,17,5,-1
119581,2005,9,3,Renfrew-Collingwood,49.24875193,-123.0284163,18,0,5,-1
148267,2006,12,17,Fairview,49.26657844,-123.134871,18,0,6,-1
63415,2004,6,6,Kitsilano,49.26557626,-123.1551737,17,0,6,-1
313208,2010,5,3,Central Business District,49.27626698,-123.1099044,21,30,0,-1
86068,2004,9,8,Kitsilano,49.27079591,-123.150955,11,0,2,-1
11232,2003,3,8,Hastings-Sunrise,49.27493802,-123.0545533,21,0,5,-1
467296,2015,2,13,Hastings-Sunrise,49.2666288,-123.0493632,0,0,4,-1
486846,2016,6,23,Fairview,49.26365222,-123.1452541,23,22,3,-1
458508,2015,1,21,West End,49.29006853,-123.1407762,7,0,2,-1
295603,2010,10,14,Sunset,49.22660439,-123.0994294,18,0,3,-1
220272,2007,9,6,Kensington-Cedar Cottage,49.26042924,-123.0722247,5,18,3,-1
63769,2004,6,26,Central Business District,49.27956553,-123.1204496,3,40,5,-1
121984,2005,10,27,Oakridge,49.2191236,-123.1189881,23,30,3,-1
184497,2006,1,14,Renfrew-Collingwood,49.2423877,-123.0358961,17,0,5,-1
508537,2016,6,10,Marpole,49.20686131,-123.1068519,15,0,4,-1
1245,2003,1,11,West End,49.28515758,-123.1240882,19,26,5,-1
150017,2006,7,12,Hastings-Sunrise,49.27640072,-123.0362884,19,40,2,-1
111365,2005,12,16,Kensington-Cedar Cottage,49.24033848,-123.0763016,2,10,4,-1
457004,2015,11,27,Dunbar-Southlands,49.23862243,-123.1872697,21,30,4,-1
315369,2010,3,20,Arbutus Ridge,49.24424564,-123.1689438,14,30,5,-1
309417,2010,5,4,Central Business District,49.28127249,-123.1180584,14,0,1,-1
301744,2010,2,14,Kensington-Cedar Cottage,49.25449049,-123.0789913,12,0,6,-1
293435,2010,12,14,West Point Grey,49.27369252,-123.2191999,18,40,1,-1
337247,2011,6,24,Kensington-Cedar Cottage,49.25105787,-123.0668005,18,45,4,-1
196401,2007,3,17,Kensington-Cedar Cottage,49.25507216,-123.0661773,0,0,5,-1
459632,2015,9,27,Mount Pleasant,49.27089442,-123.1007274,0,0,6,-1
374372,2012,1,31,Kerrisdale,49.22470945,-123.1760121,16,50,1,-1
89707,2004,4,21,Riley Park,49.25473956,-123.1002268,20,15,2,-1
340954,2011,11,30,Kitsilano,49.26541554,-123.1458285,14,4,2,-1
476005,2016,12,11,Grandview-Woodland,49.27083647,-123.0772863,19,0,6,-1
208452,2007,11,30,Central Business District,49.2768602,-123.1226992,4,40,4,-1
391619,2013,5,13,Hastings-Sunrise,49.28119762,-123.0477764,19,56,0,-1
154569,2006,3,3,Central Business District,49.28234596,-123.1022249,5,30,4,-1
496014,2016,1,30,Central Business District,49.27983617,-123.1044869,14,0,5,-1
302825,2010,12,17,Grandview-Woodland,49.26595608,-123.0707538,23,0,4,-1
216539,2007,11,3,Central Business District,49.28193891,-123.1208755,23,0,5,-1
188066,2007,4,5,Killarney,49.22846072,-123.0338044,19,0,3,-1
464027,2015,4,7,Fairview,49.25873598,-123.1252722,7,30,1,-1
521111,2017,4,16,West End,49.28782699,-123.1298958,23,0,6,-1
143517,2005,12,27,Central Business District,49.28245092,-123.1182643,9,20,1,-1
467037,2015,5,14,West End,49.27803698,-123.1307863,11,0,3,-1
320702,2010,1,1,Central Business District,49.27626698,-123.1099044,0,35,4,-1
12650,2003,9,21,Central Business District,49.28387348,-123.1065501,2,0,6,-1
523362,2017,4,16,Central Business District,49.28307162,-123.113476,18,30,6,-1
416083,2014,11,17,Fairview,49.26326046,-123.1156259,15,30,0,-1
26117,2003,11,12,Hastings-Sunrise,49.26842267,-123.0327969,23,0,2,-1
340516,2011,10,2,West End,49.28529002,-123.1300331,6,32,6,-1
487680,2016,3,21,Riley Park,49.25339587,-123.1151688,19,0,0,-1
482761,2016,1,31,Mount Pleasant,49.2593256,-123.1099998,17,0,6,-1
383660,2013,5,2,Hastings-Sunrise,49.26382407,-123.0454883,18,53,3,-1
497243,2016,11,7,Central Business District,49.29052254,-123.1282319,12,14,0,-1
5925,2003,4,23,Victoria-Fraserview,49.21796451,-123.0619753,1,15,2,-1
4583,2003,8,22,Central Business District,49.28149277,-123.1234094,22,0,4,-1
342589,2011,3,14,Central Business District,49.28057609,-123.1152057,9,8,0,-1
118884,2005,9,19,West Point Grey,49.26965786,-123.2032869,9,0,0,-1
27749,2003,4,11,Shaughnessy,49.25519669,-123.1273585,14,40,4,-1
232808,2008,5,19,Victoria-Fraserview,49.21799036,-123.0568433,0,30,0,-1
441768,2015,12,4,Central Business District,49.28144452,-123.1023648,6,6,4,-1
76256,2004,6,15,West End,49.28478848,-123.1229367,16,0,1,-1
50241,2004,11,13,Stanley Park,49.30149462,-123.1564517,15,15,5,-1
134748,2005,5,20,West End,49.28331847,-123.1229502,20,30,4,-1
251592,2008,9,1,Mount Pleasant,49.2584614,-123.1071606,15,0,0,-1
498450,2016,9,4,Mount Pleasant,49.26887822,-123.1027903,0,55,6,-1
162115,2006,6,30,Oakridge,49.22437575,-123.1143675,21,30,4,-1
37182,2003,11,8,Hastings-Sunrise,49.27130911,-123.0407846,3,0,5,-1
146507,2006,8,9,Fairview,49.26988817,-123.135382,2,0,2,-1
58596,2004,6,21,Central Business District,49.28448832,-123.1099845,21,0,0,-1
425674,2014,1,3,Fairview,49.26782113,-123.1174017,23,29,4,-1
275539,2009,4,7,Strathcona,49.27754951,-123.0954385,17,0,1,-1
334988,2011,1,4,Riley Park,49.23866696,-123.1001312,18,30,1,-1
250778,2008,3,1,Kensington-Cedar Cottage,49.24361681,-123.0762778,20,0,5,-1
472604,2015,7,26,Fairview,49.25985346,-123.1411831,22,0,6,-1
83819,2004,8,6,Victoria-Fraserview,49.21280227,-123.068715,23,30,4,-1
474960,2015,10,17,Victoria-Fraserview,49.23110281,-123.0578377,19,0,5,-1
225873,2008,12,1,Central Business District,49.27799555,-123.1153862,21,30,0,-1
11396,2003,5,5,Kitsilano,49.26014613,-123.1603011,18,0,0,-1
526979,2017,6,19,Riley Park,49.25469495,-123.1071369,20,0,0,-1
223103,2007,8,8,Mount Pleasant,49.26435295,-123.0866191,0,30,2,-1
123729,2005,10,5,Renfrew-Collingwood,49.23480029,-123.0285079,16,0,2,-1
300244,2010,3,20,Central Business District,49.27475813,-123.1319073,16,0,5,-1
191541,2007,5,4,West End,49.28827937,-123.1402007,23,34,4,-1
212327,2007,4,21,Strathcona,49.27948254,-123.0997377,12,30,5,-1
436604,2014,8,3,Kitsilano,49.26672099,-123.1576281,19,0,6,-1
11928,2003,6,2,Kensington-Cedar Cottage,49.24269738,-123.0625579,14,6,0,-1
523095,2017,2,14,West End,49.28597311,-123.1269582,21,30,1,-1
120367,2005,6,21,Sunset,49.21462849,-123.0830929,22,0,1,-1
342660,2011,4,13,Central Business District,49.28176609,-123.1154478,18,5,2,-1
512381,2016,10,11,Central Business District,49.27474107,-123.1218927,20,42,1,-1
424078,2014,8,28,Marpole,49.20850102,-123.1411631,19,0,3,-1
447039,2015,4,21,Central Business District,49.27646419,-123.1310082,5,16,1,-1
356015,2012,7,1,Renfrew-Collingwood,49.23870309,-123.044608,20,30,6,-1
50291,2004,8,25,Victoria-Fraserview,49.21369326,-123.0720936,10,45,2,-1
56500,2004,3,14,Sunset,49.22948218,-123.1054849,21,0,6,-1
104220,2005,11,6,Strathcona,49.27739322,-123.087183,23,0,6,-1
420003,2014,1,19,Central Business District,49.27925815,-123.1032795,0,35,6,-1
90513,2004,9,3,Hastings-Sunrise,49.27110935,-123.0565307,17,0,4,-1
197994,2007,7,25,Central Business District,49.28302616,-123.1152449,22,30,2,-1
528756,2017,3,5,Kitsilano,49.25926819,-123.1563035,7,48,6,-1
334238,2011,8,16,Grandview-Woodland,49.27380497,-123.0695,1,36,1,-1
417402,2014,8,29,West End,49.29193027,-123.142668,7,33,4,-1
452524,2015,11,14,Central Business District,49.27480212,-123.1238594,19,0,5,-1
237401,2008,3,19,Marpole,49.20661038,-123.134608,8,0,2,-1
474581,2015,1,17,Riley Park,49.25581155,-123.1013266,1,0,5,-1
161632,2006,8,9,Kensington-Cedar Cottage,49.26226976,-123.0682098,19,20,2,-1
204628,2007,12,25,West End,49.28028527,-123.1274579,15,0,1,-1
484024,2016,10,27,West End,49.28937324,-123.1288695,18,0,3,-1
304132,2010,11,3,Central Business District,49.28217849,-123.1244061,18,50,2,-1
209967,2007,1,6,Hastings-Sunrise,49.26382344,-123.0459317,12,0,5,-1
37082,2003,3,19,West End,49.28917665,-123.1419554,3,5,2,-1
334157,2011,3,1,Central Business District,49.28121313,-123.1161914,19,0,1,-1
284239,2009,1,11,West End,49.28588305,-123.1267308,18,28,6,-1
214062,2007,11,4,Sunset,49.22761608,-123.1037397,0,30,6,-1
249867,2008,8,13,Victoria-Fraserview,49.21831358,-123.0769932,10,40,2,-1
131362,2005,11,10,Marpole,49.21210325,-123.1106526,16,9,3,-1
281291,2009,9,13,Central Business District,49.28233019,-123.1037688,19,13,6,-1
509746,2016,9,17,Kensington-Cedar Cottage,49.25190866,-123.0759345,14,31,5,-1
456200,2015,6,6,Renfrew-Collingwood,49.2582096,-123.0264862,21,27,5,-1
380708,2013,10,16,Sunset,49.22947386,-123.1048398,19,0,2,-1
323950,2011,12,29,Central Business District,49.28042249,-123.1191599,19,0,3,-1
498049,2016,1,10,Hastings-Sunrise,49.26194821,-123.0443145,15,52,6,-1
283568,2009,2,26,Central Business District,49.28229119,-123.1183292,18,55,3,-1
219029,2007,3,23,West End,49.2851633,-123.1364836,20,0,4,-1
14152,2003,3,10,West End,49.28451863,-123.1398627,22,0,0,-1
347805,2011,7,14,West Point Grey,49.26381348,-123.2103776,16,30,3,-1
210944,2007,1,6,Hastings-Sunrise,49.27223982,-123.0362656,22,30,5,-1
103304,2005,1,8,Renfrew-Collingwood,49.23769005,-123.0324655,15,28,5,-1
248885,2008,3,2,Oakridge,49.22590128,-123.112517,19,0,6,-1
390219,2013,2,6,West End,49.29336501,-123.1363291,7,30,2,-1
420415,2014,7,14,Central Business District,49.27941313,-123.116881,14,10,0,-1
274025,2009,2,7,Kensington-Cedar Cottage,49.2604043,-123.0697663,20,45,5,-1
152434,2006,7,13,Victoria-Fraserview,49.21254127,-123.0770527,19,30,3,-1
178198,2006,4,26,Kensington-Cedar Cottage,49.2472272,-123.0664254,23,30,2,-1
114460,2005,4,25,Victoria-Fraserview,49.2211114,-123.0549045,13,0,0,-1
128506,2005,5,29,Fairview,49.26363764,-123.1443935,9,0,6,-1
4931,2003,11,20,Hastings-Sunrise,49.2774266,-123.0564993,7,30,3,-1
153692,2006,6,1,Central Business District,49.286503,-123.1180632,18,0,3,-1
191624,2007,5,28,Dunbar-Southlands,49.23635555,-123.1908385,20,0,0,-1
249463,2008,3,2,Grandview-Woodland,49.27209678,-123.0695099,19,0,6,-1
158491,2006,7,9,Strathcona,49.27930744,-123.0925564,20,23,6,-1
517846,2017,5,30,Sunset,49.21517932,-123.1062979,17,30,1,-1
304824,2010,6,11,Sunset,49.22604997,-123.1015478,22,0,4,-1
128075,2005,3,2,Killarney,49.22825376,-123.0235729,16,0,2,-1
419978,2014,3,7,Grandview-Woodland,49.28029845,-123.0676237,2,1,4,-1
430093,2014,1,25,Kensington-Cedar Cottage,49.26226976,-123.0682098,16,56,5,-1
488703,2016,1,27,Kensington-Cedar Cottage,49.26226976,-123.0682098,14,40,2,-1
505120,2016,4,16,Central Business District,49.28746061,-123.1201777,9,0,5,-1
448501,2015,2,27,South Cambie,49.25630982,-123.120078,12,0,4,-1
413018,2014,7,18,Grandview-Woodland,49.27962266,-123.0621506,20,0,4,-1
98696,2004,12,27,Strathcona,49.27924294,-123.0895973,10,30,0,-1
213052,2007,6,23,West End,49.28459924,-123.1248483,21,0,5,-1
351769,2012,7,31,West End,49.27853929,-123.1363027,18,0,1,-1
491168,2016,12,1,Grandview-Woodland,49.28308417,-123.063662,0,0,3,-1
150671,2006,12,3,Mount Pleasant,49.26546492,-123.0988556,17,0,6,-1
56091,2004,11,22,Oakridge,49.2304586,-123.108223,8,15,0,-1
133377,2005,9,24,Renfrew-Collingwood,49.24708698,-123.0565913,1,30,5,-1
451442,2015,10,31,West End,49.28567737,-123.1392797,10,2,5,-1
428177,2014,9,21,Central Business District,49.2824676,-123.1070582,12,45,6,-1
10218,2003,12,18,Hastings-Sunrise,49.26661493,-123.0413884,7,50,3,-1
345088,2011,3,23,Mount Pleasant,49.25670951,-123.0897194,20,45,2,-1
261916,2009,4,3,West End,49.28351996,-123.1338857,13,25,4,-1
437695,2014,3,29,Central Business District,49.27673833,-123.1017504,10,0,5,-1
119348,2005,7,24,Killarney,49.220167,-123.0479992,23,0,6,-1
429853,2014,9,20,Central Business District,49.28292506,-123.1050423,7,11,5,-1
392278,2013,8,25,Marpole,49.20654006,-123.1392192,15,0,6,-1
394165,2013,12,5,Renfrew-Collingwood,49.26032472,-123.0444052,16,0,3,-1
10523,2003,3,17,Kitsilano,49.26601338,-123.1457412,17,30,0,-1
274757,2009,7,19,Mount Pleasant,49.26120326,-123.0961901,2,20,6,-1
161924,2006,9,24,Central Business District,49.27658249,-123.1251553,4,45,6,-1
329904,2011,11,9,Dunbar-Southlands,49.24131243,-123.1703825,23,41,2,-1
213131,2007,9,8,Killarney,49.2319686,-123.0236576,7,45,5,-1
528941,2017,3,19,Grandview-Woodland,49.27050592,-123.0651351,22,0,6,-1
387192,2013,11,8,Arbutus Ridge,49.25547708,-123.1702339,18,30,4,-1
469782,2015,6,7,Central Business District,49.2824676,-123.1070582,18,38,6,-1
392082,2013,12,13,Central Business District,49.2792724,-123.1020182,9,11,4,-1
21194,2003,8,17,Strathcona,49.27842766,-123.0916036,23,0,6,-1
426829,2014,4,2,West End,49.29034506,-123.1443274,0,0,2,-1
79031,2004,4,26,Kensington-Cedar Cottage,49.24232281,-123.0694959,17,10,0,-1
117838,2005,10,8,Central Business District,49.2816083,-123.1168919,12,20,5,-1
146222,2006,6,19,Central Business District,49.28766411,-123.1161941,18,17,0,-1
192875,2007,11,29,Kensington-Cedar Cottage,49.25536643,-123.0848469,8,40,3,-1
80928,2004,11,10,Marpole,49.20311764,-123.135421,0,20,2,-1
416724,2014,9,8,West End,49.28445303,-123.1374812,18,0,0,-1
525796,2017,5,12,Central Business District,49.28175568,-123.1191403,14,38,4,-1
132775,2005,10,22,Central Business District,49.2841394,-123.1075912,19,0,5,-1
443484,2015,7,24,Central Business District,49.27792839,-123.1231078,8,40,4,-1
470280,2015,5,15,Strathcona,49.27410519,-123.0857677,9,19,4,-1
434468,2014,3,19,Riley Park,49.2556186,-123.1013256,21,22,2,-1
117276,2005,1,5,Fairview,49.2662603,-123.1456021,18,30,2,-1
402271,2013,10,3,Mount Pleasant,49.26402769,-123.1145152,19,55,3,-1
503504,2016,9,15,Central Business District,49.28366387,-123.122121,18,34,3,-1
17886,2003,6,8,Kensington-Cedar Cottage,49.2603297,-123.0659989,19,0,6,-1
411323,2014,11,27,Central Business District,49.28306541,-123.1134853,19,0,3,-1
370660,2012,10,21,Kitsilano,49.26002204,-123.1555332,16,0,6,-1
237838,2008,3,7,Oakridge,49.22859083,-123.1093661,9,0,4,-1
377476,2012,3,22,Kensington-Cedar Cottage,49.25169768,-123.0759969,11,0,3,-1
303842,2010,2,10,Central Business District,49.27828611,-123.1263785,21,0,2,-1
360024,2012,6,7,Strathcona,49.27410519,-123.0857677,20,59,3,-1
497810,2016,5,23,Hastings-Sunrise,49.28297363,-123.0466755,22,0,0,-1
421405,2014,3,5,Grandview-Woodland,49.26604555,-123.0697805,0,20,2,-1
31874,2003,5,8,Central Business District,49.28149277,-123.1234094,15,30,3,-1
170012,2006,11,28,Kensington-Cedar Cottage,49.23325146,-123.071558,16,0,1,-1
507497,2016,1,13,Fairview,49.25985346,-123.1411831,21,30,2,-1
43807,2003,9,13,Grandview-Woodland,49.27578447,-123.0667252,19,0,5,-1
249542,2008,3,27,West End,49.28890161,-123.1423681,4,40,3,-1
272253,2009,5,31,Renfrew-Collingwood,49.25816372,-123.0369859,20,10,6,-1
159899,2006,1,11,Renfrew-Collingwood,49.23680442,-123.0278351,3,25,2,-1
113950,2005,4,15,Dunbar-Southlands,49.2572368,-123.1798641,3,45,4,-1
380364,2013,2,22,Killarney,49.22038855,-123.0490788,23,52,4,-1
481665,2016,7,22,West End,49.28970834,-123.1413793,4,29,4,-1
237377,2008,4,4,Dunbar-Southlands,49.25291504,-123.1892117,22,25,4,-1
212739,2007,5,17,Fairview,49.26046283,-123.1164596,9,56,3,-1
78600,2004,6,23,West End,49.28575688,-123.126537,20,0,2,-1
288248,2009,12,25,Kitsilano,49.25964053,-123.1692431,23,17,4,-1
331226,2011,4,26,Riley Park,49.25025152,-123.1010126,22,15,1,-1
124690,2005,8,18,Arbutus Ridge,49.23557335,-123.1613759,9,30,3,-1
299179,2010,8,26,Riley Park,49.24690575,-123.0902489,4,0,3,-1
422591,2014,10,4,Central Business District,49.27798208,-123.121081,10,50,5,-1
215360,2007,12,11,Renfrew-Collingwood,49.23893002,-123.0312636,20,0,1,-1
454406,2015,6,16,Kensington-Cedar Cottage,49.26011307,-123.065877,12,0,1,-1
477886,2016,1,28,Central Business District,49.28498752,-123.1183911,5,30,3,-1
287366,2009,3,1,Central Business District,49.2805787,-123.1210981,3,50,6,-1
11059,2003,5,2,West Point Grey,49.26374315,-123.206029,11,30,4,-1
434528,2014,12,18,Mount Pleasant,49.25964458,-123.0826954,1,30,3,-1
230175,2008,7,26,Victoria-Fraserview,49.218091,-123.0769193,9,0,5,-1
235288,2008,1,7,Fairview,49.26623523,-123.1391561,16,0,0,-1
489387,2016,10,2,Kitsilano,49.25824408,-123.1555057,18,0,6,-1
160424,2006,7,12,Marpole,49.20860687,-123.1362358,19,50,2,-1
447748,2015,2,11,Marpole,49.21424189,-123.112319,6,0,2,-1
269157,2009,11,11,Strathcona,49.2714649,-123.0796351,11,45,2,-1
14642,2003,7,16,Marpole,49.2046221,-123.1394271,12,0,2,-1
404930,2013,2,19,West Point Grey,49.25920171,-123.2012974,17,0,1,-1
434406,2014,7,17,Oakridge,49.22959849,-123.1113287,22,0,3,-1
235659,2008,3,20,Mount Pleasant,49.25832346,-123.0987356,4,35,3,-1
263732,2009,9,5,Renfrew-Collingwood,49.24876242,-123.0491371,16,0,5,-1
387489,2013,9,6,Kensington-Cedar Cottage,49.25015078,-123.0761233,16,50,4,-1
269580,2009,6,22,Kensington-Cedar Cottage,49.26129772,-123.0697534,16,0,0,-1
136974,2005,5,3,Fairview,49.26630438,-123.1279698,6,45,1,-1
176853,2006,2,13,Kerrisdale,49.22938375,-123.1846521,4,0,0,-1
248679,2008,7,11,Central Business District,49.28341528,-123.1110306,18,54,4,-1
258240,2008,11,22,Sunset,49.23268524,-123.0795003,0,30,5,-1
452170,2015,12,11,Arbutus Ridge,49.25269936,-123.1638832,21,0,4,-1
138269,2005,8,10,Kerrisdale,49.23370703,-123.1658073,20,0,2,-1
400907,2013,2,5,Renfrew-Collingwood,49.25226488,-123.0336159,22,30,1,-1
49817,2003,11,1,West End,49.28478848,-123.1229367,19,38,5,-1
272655,2009,1,22,Killarney,49.23195722,-123.0461365,18,30,3,-1
137757,2005,12,23,Arbutus Ridge,49.23458342,-123.1555416,12,0,4,-1
484866,2016,11,14,Central Business District,49.27925253,-123.1021103,2,26,0,-1
196533,2007,8,6,Kensington-Cedar Cottage,49.23797704,-123.0801645,2,0,0,-1
326102,2011,12,12,Grandview-Woodland,49.27839024,-123.0668037,11,0,0,-1
468255,2015,9,17,Mount Pleasant,49.26071403,-123.0951864,8,0,3,-1
90740,2004,2,3,Kitsilano,49.26840798,-123.1739126,15,30,1,-1
189879,2007,5,13,Mount Pleasant,49.26070063,-123.0936435,8,0,6,-1
420908,2014,2,18,Central Business District,49.2821284,-123.1176907,1,0,1,-1
259861,2009,9,27,Central Business District,49.28698972,-123.1229104,9,0,6,-1
77479,2004,3,10,Marpole,49.20456503,-123.1310129,12,30,2,-1
395621,2013,3,5,Kensington-Cedar Cottage,49.26226976,-123.0682098,12,40,1,-1
37047,2003,8,17,Kitsilano,49.25882367,-123.1819758,10,30,6,-1
309536,2010,12,5,Central Business District,49.28112889,-123.1162308,12,30,6,-1
16341,2003,5,1,Strathcona,49.27583588,-123.0997535,21,0,3,-1
259409,2009,6,12,Sunset,49.22271514,-123.1016596,14,0,4,-1
38271,2003,9,19,Renfrew-Collingwood,49.25763366,-123.0416684,12,0,4,-1
485531,2016,7,8,Arbutus Ridge,49.23727847,-123.1556833,0,0,4,-1
454774,2015,7,1,Kensington-Cedar Cottage,49.25956583,-123.0627584,0,0,2,-1
187478,2007,11,2,West End,49.28519183,-123.123859,18,56,4,-1
80812,2004,11,3,West End,49.28478848,-123.1229367,10,30,2,-1
367377,2012,5,9,Fairview,49.25974509,-123.1363704,1,0,2,-1
211892,2007,2,17,Grandview-Woodland,49.26942831,-123.0697381,13,8,5,-1
184204,2006,11,6,Hastings-Sunrise,49.28120469,-123.0524402,19,6,0,-1
168172,2006,12,31,Hastings-Sunrise,49.26567651,-123.0537374,12,30,6,-1
169125,2006,10,18,Marpole,49.21909342,-123.1232436,22,0,2,-1
514208,2017,3,9,West End,49.28747101,-123.1414268,13,10,3,-1
478625,2016,1,8,Mount Pleasant,49.26647814,-123.1060606,2,46,4,-1
414195,2014,12,7,Marpole,49.21067779,-123.1170144,3,27,6,-1
218231,2007,5,11,Central Business District,49.27904913,-123.1194784,21,0,4,-1
393366,2013,12,6,Central Business District,49.27799851,-123.1268109,9,44,4,-1
504916,2016,7,19,Central Business District,49.27973876,-123.1238691,13,11,1,-1
275973,2009,6,29,Arbutus Ridge,49.23597509,-123.1613625,0,0,0,-1
88936,2004,10,15,Kensington-Cedar Cottage,49.25954282,-123.0697846,17,30,4,-1
496952,2016,2,21,Kensington-Cedar Cottage,49.24136,-123.081412,21,0,6,-1
332482,2011,6,9,Grandview-Woodland,49.28476145,-123.0605744,10,7,3,-1
12904,2003,5,12,Central Business District,49.27380723,-123.1190033,1,0,0,-1
498008,2016,11,25,Kensington-Cedar Cottage,49.25190866,-123.0759345,2,24,4,-1
55388,2004,6,6,West End,49.29077759,-123.1365272,17,0,6,-1
173303,2006,12,31,Central Business District,49.27357748,-123.1317058,11,0,6,-1
265803,2009,3,28,Killarney,49.23222602,-123.0250777,19,17,5,-1
356096,2012,2,12,Mount Pleasant,49.26426197,-123.0855881,2,0,6,-1
374696,2012,5,24,Central Business District,49.28376741,-123.1160956,7,13,3,-1
470722,2015,7,16,Kensington-Cedar Cottage,49.26142303,-123.0639791,19,55,3,-1
201520,2007,8,28,Renfrew-Collingwood,49.25816372,-123.0369859,21,0,1,-1
313559,2010,1,26,Central Business District,49.28210111,-123.1074819,17,30,1,-1
451255,2015,7,24,Kensington-Cedar Cottage,49.23292111,-123.06557,9,23,4,-1
501129,2016,4,10,Central Business District,49.28040152,-123.1115977,16,23,6,-1
221013,2007,12,25,Central Business District,49.281804,-123.1238349,22,30,1,-1
288181,2009,10,3,Kitsilano,49.26408911,-123.1660879,19,45,5,-1
524655,2017,4,23,Central Business District,49.28176375,-123.1154514,21,0,6,-1
337545,2011,5,10,Kensington-Cedar Cottage,49.2525869,-123.0817433,1,51,1,-1
387616,2013,6,6,West End,49.29127252,-123.1350594,5,0,3,-1
425068,2014,12,8,West End,49.28043333,-123.1376509,9,0,0,-1
4876,2003,6,3,Riley Park,49.25286692,-123.1087898,16,0,1,-1
470048,2015,7,13,Arbutus Ridge,49.25751397,-123.1663386,20,0,0,-1
226794,2008,5,2,Central Business District,49.27904645,-123.125238,15,0,4,-1
436088,2014,12,16,Kitsilano,49.26104806,-123.156981,0,56,1,-1
92465,2004,11,12,Dunbar-Southlands,49.23755215,-123.1883405,21,0,4,-1
27737,2003,3,25,Central Business District,49.2823385,-123.1145868,21,30,1,-1
52536,2004,5,10,South Cambie,49.25171728,-123.1250242,9,0,0,-1
201304,2007,10,11,Mount Pleasant,49.26333175,-123.0829087,0,0,3,-1
474728,2015,6,6,Riley Park,49.23800844,-123.0949972,22,0,5,-1
156992,2006,9,5,West End,49.28218072,-123.1326694,11,0,1,-1
478540,2016,2,5,Strathcona,49.28306795,-123.0908798,0,0,4,-1
