YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
2012,6,10,49.26047026,-123.1209637,16,0,6,-1,3
2006,4,29,49.21983163,-123.13783600000001,14,50,5,-1,13
2003,6,19,49.23087679,-123.1536876,9,30,3,-1,7
2016,5,11,49.26402769,-123.1145152,14,46,2,-1,11
2014,7,24,49.27925211,-123.1230402,17,11,3,-1,1
2010,7,24,49.28550883,-123.1413289,20,0,5,-1,22
2003,11,8,49.27871006,-123.11225449999999,22,0,5,-1,1
2004,4,3,49.28597311,-123.12695819999999,14,0,5,-1,22
2008,10,30,49.27985066,-123.10829109999999,7,30,3,-1,1
2007,12,5,49.27412151,-123.12481629999999,18,45,2,-1,1
2009,5,22,49.26235674,-123.06867530000001,10,38,4,-1,4
2012,10,27,49.28207846,-123.0632531,12,30,5,-1,4
2005,5,10,49.26511943,-123.1241075,11,30,1,-1,3
2012,4,5,49.22741586,-123.18233159999998,7,12,3,-1,7
2009,1,31,49.26107193,-123.1009382,9,31,5,-1,11
2004,9,15,49.23562074,-123.15694309999999,12,0,2,-1,0
2003,10,12,49.24602916,-123.1277217,2,0,6,-1,16
2007,8,20,49.2461974,-123.0342946,21,45,0,-1,14
2003,10,31,49.28916399,-123.1405412,8,45,4,-1,22
2011,7,9,49.23526553,-123.1556035,16,30,5,-1,0
2005,10,14,49.2033885,-123.13471440000001,18,0,4,-1,10
2014,5,20,49.26375996,-123.10216979999998,21,0,1,-1,11
2005,10,5,49.20975672,-123.1315156,20,52,2,-1,10
2016,5,30,49.28039289,-123.1018601,4,59,0,-1,1
2008,12,12,49.22367512,-123.09533119999999,17,0,4,-1,20
2012,11,18,49.28228084,-123.1144971,14,0,6,-1,1
2013,4,9,49.27189847,-123.16337630000001,17,49,1,-1,9
2012,12,1,49.24710517,-123.051961,17,30,5,-1,14
2008,2,8,49.28333349,-123.10429189999999,10,39,4,-1,1
2010,6,14,49.28229905,-123.1111373,13,21,0,-1,1
2008,4,15,49.283300200000006,-123.1030981,11,0,1,-1,1
2007,3,6,49.28541336,-123.11408909999999,3,46,1,-1,1
2008,6,18,49.28400988,-123.0970104,22,0,2,-1,19
2017,6,18,49.21423189,-123.1051598,12,0,6,-1,20
2003,7,2,49.23756419,-123.1910862,1,0,2,-1,2
2007,6,6,49.27405956,-123.13080559999999,22,0,2,-1,1
2014,10,8,49.23451364,-123.1535055,4,51,2,-1,7
2011,7,30,49.27860141,-123.1220114,19,0,5,-1,1
2006,10,9,49.25987605,-123.14473670000001,16,0,0,-1,3
2006,3,16,49.28011123,-123.11796159999999,6,30,3,-1,1
2005,7,11,49.28106567,-123.10758359999998,15,0,0,-1,1
2008,10,1,49.2628702,-123.0363872,18,0,2,-1,5
2015,8,7,49.25816372,-123.03698590000002,17,20,4,-1,14
2014,6,16,49.28281048,-123.13491640000001,22,0,0,-1,22
2010,3,15,49.28770136,-123.114281,0,30,0,-1,1
2008,7,13,49.23734244,-123.10798500000001,15,0,6,-1,15
2003,10,10,49.28112192,-123.05648149999999,15,30,4,-1,5
2009,3,31,49.24917614,-123.1199196,17,0,1,-1,17
2016,5,21,49.27971041,-123.10762959999998,19,1,5,-1,1
2015,8,15,49.25846578,-123.0814008,23,0,5,-1,11
2016,5,7,49.2827044,-123.105443,23,0,5,-1,1
2006,2,2,49.20456503,-123.1310129,10,30,3,-1,10
2005,10,30,49.25926955,-123.0948946,0,0,6,-1,11
2006,5,20,49.28405225,-123.12181229999999,21,0,5,-1,22
2006,1,22,49.28028318,-123.07404840000002,20,30,6,-1,4
2012,6,8,49.28390984,-123.1303185,9,0,4,-1,22
2010,9,11,49.27432478,-123.1285289,16,30,5,-1,1
2016,2,15,49.24225584,-123.0517476,4,50,0,-1,14
2015,12,14,49.2845351,-123.12485670000001,22,44,0,-1,22
2009,6,5,49.26274759,-123.09711920000001,20,9,4,-1,11
2004,12,18,49.28908688,-123.1380947,19,30,5,-1,22
2004,4,17,49.25377033,-123.0965149,21,0,5,-1,15
2015,8,4,49.282306,-123.1163283,6,29,1,-1,1
2010,9,25,49.21726182,-123.10199720000001,21,0,5,-1,20
2004,4,25,49.27000674,-123.1568461,16,30,6,-1,9
2017,1,21,49.27373743,-123.12751680000001,19,30,5,-1,1
2004,8,29,49.27052372,-123.0873686,3,44,6,-1,19
2003,3,10,49.21451393,-123.04021409999999,6,15,0,-1,8
2016,5,17,49.28141938,-123.11998559999999,13,53,1,-1,1
2003,7,2,49.26365288,-123.1452971,2,0,2,-1,3
2016,2,1,49.28182573,-123.11713859999999,6,0,0,-1,1
2005,6,1,49.21912543,-123.0885118,7,30,2,-1,20
2003,6,15,49.21676911,-123.062013,20,0,6,-1,21
2008,10,21,49.28878994,-123.12289309999998,0,5,1,-1,1
2003,8,31,49.20902889,-123.1289001,20,30,6,-1,10
2015,6,9,49.28390674,-123.1167172,13,37,1,-1,1
2006,7,20,49.28717282,-123.11499429999999,21,30,3,-1,1
2008,1,28,49.20456503,-123.1310129,21,30,0,-1,10
2016,6,15,49.2687209,-123.16459170000002,12,0,2,-1,9
2009,4,20,49.24875124,-123.0286565,0,0,0,-1,14
2004,3,26,49.2172935,-123.0757925,8,0,4,-1,21
2006,1,15,49.26681664,-123.09873619999999,17,0,6,-1,11
2004,12,9,49.26313147,-123.0580678,11,14,3,-1,4
2005,4,5,49.24422663,-123.1516577,18,15,1,-1,0
2006,9,7,49.22605893,-123.1148365,19,30,3,-1,13
2016,2,28,49.28253947,-123.1181426,17,36,6,-1,1
2012,7,15,49.27860141,-123.1220114,21,45,6,-1,1
2003,10,13,49.27452448,-123.12213659999999,9,0,0,-1,1
2012,4,18,49.28099947,-123.12640859999999,14,0,2,-1,22
2008,4,7,49.26320788,-123.1528983,4,27,0,-1,9
2004,2,27,49.28558284,-123.114349,23,0,4,-1,1
2008,9,10,49.26768970000001,-123.15046570000001,6,30,2,-1,9
2016,7,23,49.24756094,-123.1345518,4,0,5,-1,16
2012,9,22,49.28217234,-123.1245969,14,53,5,-1,22
2009,7,25,49.28288785,-123.11218829999999,1,0,5,-1,1
2004,10,20,49.27861285,-123.11809550000001,3,20,2,-1,1
2013,8,23,49.27138254,-123.07073799999999,20,0,4,-1,4
2004,5,14,49.28276102,-123.11761820000001,17,48,4,-1,1
2008,8,19,49.28042617,-123.13136599999999,8,58,1,-1,22
2008,8,22,49.27957673,-123.10657490000001,0,52,4,-1,1
2015,5,19,49.27099378,-123.13374270000001,18,0,1,-1,3
2008,3,25,49.28916399,-123.1405412,14,0,1,-1,22
2009,4,2,49.2805089,-123.10330259999998,19,30,3,-1,1
2003,6,9,49.22547455,-123.07738,6,5,0,-1,20
2003,11,3,49.28820528,-123.14105719999999,8,30,0,-1,22
2014,6,12,49.26248633,-123.0838466,20,0,3,-1,11
2014,11,30,49.283300200000006,-123.1030981,19,36,6,-1,1
2011,10,1,49.23347012,-123.14151770000001,18,0,5,-1,7
2008,1,16,49.26203628,-123.1030003,18,0,2,-1,11
2007,1,20,49.28376741,-123.1160956,11,36,5,-1,1
2016,11,8,49.28891394,-123.1294381,0,0,1,-1,22
2012,8,14,49.21103044,-123.08412220000001,10,23,1,-1,20
2006,4,6,49.23158222,-123.188368,18,0,3,-1,7
2014,7,3,49.28230607,-123.0775351,4,0,3,-1,19
2009,4,11,49.28132484,-123.100575,15,0,5,-1,1
2016,1,7,49.2823811,-123.1019501,18,0,3,-1,1
2006,12,8,49.28182915,-123.1172328,10,0,4,-1,1
2015,12,4,49.28377458,-123.10201409999998,9,5,4,-1,1
2007,2,14,49.28149194,-123.12658859999999,13,59,2,-1,22
2004,7,2,49.29480481,-123.13660459999998,16,50,4,-1,18
2005,12,17,49.26183602,-123.14890530000001,10,0,5,-1,9
2005,5,5,49.21371885,-123.07703980000001,23,0,3,-1,21
2011,7,28,49.26423574,-123.0823156,8,0,3,-1,11
2006,12,16,49.28155915,-123.1101543,19,0,5,-1,1
2007,4,25,49.26362320000001,-123.09911000000001,10,59,2,-1,11
2016,5,29,49.28094151,-123.10712790000001,18,15,6,-1,1
2017,4,8,49.28441486,-123.11238290000001,15,34,5,-1,1
2005,3,16,49.2831951,-123.10212320000001,1,30,2,-1,1
2008,3,7,49.20720634,-123.12390490000001,5,5,4,-1,10
2004,5,15,49.28544523,-123.14133580000001,20,0,5,-1,22
2017,5,20,49.26933589,-123.04139550000001,1,0,5,-1,5
2013,1,27,49.25056689,-123.03154850000001,0,0,6,-1,14
2014,9,16,49.24739156,-123.14096770000002,18,0,1,-1,16
2013,4,20,49.24141564,-123.174691,0,0,5,-1,2
2003,8,6,49.23853433,-123.18539650000001,12,0,2,-1,2
2008,10,5,49.28166655,-123.10513799999998,10,36,6,-1,1
2010,10,1,49.28487699,-123.09927150000001,0,0,4,-1,1
2007,3,15,49.25066168,-123.0423182,8,30,3,-1,14
2014,8,23,49.22118558,-123.06580590000002,13,14,5,-1,21
2010,6,29,49.28179401,-123.1290971,6,41,1,-1,22
2006,5,8,49.27937642,-123.12662140000002,9,4,0,-1,1
2004,10,30,49.28465369,-123.1149398,19,0,5,-1,1
2013,7,16,49.2651359,-123.07105349999999,22,30,1,-1,4
2004,1,2,49.22857447,-123.13472409999999,6,25,4,-1,13
2005,12,21,49.26393796,-123.1574366,8,0,2,-1,9
2008,12,18,49.28366737,-123.12331259999999,17,0,3,-1,22
2006,10,23,49.28264339,-123.1217605,1,0,0,-1,1
2017,3,31,49.28233153,-123.1021626,16,38,4,-1,1
2012,10,15,49.25391506,-123.0818348,23,0,0,-1,6
2012,10,2,49.28626997,-123.13465020000001,22,0,1,-1,22
2007,11,4,49.28016497,-123.0894548,21,30,6,-1,19
2015,6,27,49.282467600000004,-123.1070582,16,53,5,-1,1
2005,9,25,49.27670157,-123.0697044,23,15,6,-1,4
2015,11,8,49.21514137,-123.1544227,0,10,6,-1,7
2008,2,16,49.26602069,-123.1318747,16,30,5,-1,3
2015,10,19,49.24815653,-123.0987212,17,0,0,-1,15
2005,5,12,49.21939814,-123.1411217,18,30,3,-1,7
2004,4,25,49.25983979,-123.13737179999998,16,0,6,-1,3
2004,9,10,49.28127493,-123.1089896,0,30,4,-1,1
2010,2,13,49.27455956,-123.12615430000001,1,17,5,-1,1
2015,6,16,49.25317789,-123.0516632,6,0,1,-1,14
2008,5,30,49.27619715,-123.120574,13,0,4,-1,1
2005,1,28,49.28182573,-123.11713859999999,19,5,4,-1,1
2004,12,16,49.2645154,-123.0988377,20,0,3,-1,11
2015,5,17,49.28376741,-123.1160956,20,49,6,-1,1
2012,2,16,49.26530527,-123.0942139,19,30,3,-1,11
2008,8,29,49.27295435,-123.12583640000001,19,45,4,-1,1
2014,12,23,49.28628033,-123.12734070000002,23,0,1,-1,22
2016,5,18,49.28225756,-123.1327288,19,49,2,-1,22
2012,5,16,49.22505398,-123.06583190000002,0,25,2,-1,21
2005,7,20,49.23406936,-123.0358456,21,30,2,-1,14
2004,2,17,49.24056443,-123.14411480000001,21,30,1,-1,16
2008,1,2,49.28238984,-123.10315690000002,22,0,2,-1,1
2004,7,8,49.27770588,-123.13149140000002,20,28,3,-1,22
2009,10,9,49.25613393,-123.1151617,21,24,4,-1,17
2015,2,27,49.28030003,-123.1075467,3,43,4,-1,1
2005,5,29,49.30082343,-123.1302463,11,0,6,-1,18
2004,5,20,49.27741667,-123.036174,6,0,3,-1,5
2012,5,8,49.26409638,-123.17199679999999,13,0,1,-1,9
2004,5,9,49.23184335,-123.1237902,23,55,6,-1,13
2014,7,22,49.28229119,-123.11832920000002,12,8,1,-1,1
2006,5,11,49.27928762,-123.0914702,16,0,3,-1,19
2009,12,7,49.20746862,-123.1393125,7,30,0,-1,10
2007,4,30,49.26226976,-123.0682098,15,36,0,-1,6
2008,8,20,49.28567737,-123.1392797,10,53,2,-1,22
2016,6,18,49.26848758,-123.159902,14,0,5,-1,9
2014,4,14,49.26942831,-123.06973810000001,20,0,0,-1,4
2013,8,31,49.31225697,-123.14302959999999,12,30,5,-1,18
2012,7,3,49.2598155,-123.1387294,22,0,1,-1,3
2012,8,4,49.26413194,-123.16966770000002,17,50,5,-1,9
2015,4,3,49.28123833,-123.0956626,6,30,4,-1,19
2012,8,6,49.23808296,-123.1450768,21,0,0,-1,16
2008,4,24,49.22799839,-123.0852403,2,0,3,-1,20
2004,10,15,49.27378302,-123.08522849999999,0,0,4,-1,19
2005,11,26,49.21451928,-123.03875579999999,6,39,5,-1,8
2006,9,7,49.26162708,-123.1367373,18,0,3,-1,3
2016,11,9,49.27175992,-123.16063359999998,9,0,2,-1,9
2006,9,8,49.22544299,-123.0907113,2,9,4,-1,20
2009,10,29,49.28734757,-123.1234777,8,30,3,-1,1
2006,1,1,49.26457891,-123.14496059999999,12,0,6,-1,3
2016,11,19,49.27583926,-123.04891409999998,22,0,5,-1,5
2016,7,2,49.27875324,-123.1309687,8,0,5,-1,22
2008,12,29,49.266026000000004,-123.1304432,13,0,0,-1,3
2005,4,6,49.23816177,-123.0317939,13,0,2,-1,14
2006,7,14,49.30082343,-123.1302463,17,20,4,-1,18
2012,6,4,49.22648909,-123.1903507,18,0,0,-1,7
2008,10,17,49.27693622,-123.126604,21,0,4,-1,1
2013,3,14,49.27218696,-123.13601229999999,0,1,3,-1,3
2009,3,16,49.28482603,-123.11449440000001,17,30,0,-1,1
2015,3,10,49.26086986,-123.1403432,9,29,1,-1,3
2014,8,10,49.2114434,-123.06075870000001,2,0,6,-1,21
2014,7,27,49.28366737,-123.12331259999999,16,30,6,-1,22
2012,8,1,49.30242459,-123.1268341,1,40,2,-1,18
2014,12,16,49.28133919,-123.11279590000001,17,43,1,-1,1
2006,4,29,49.27490661,-123.069797,18,30,5,-1,4
2007,8,7,49.23686903,-123.06333400000001,10,15,1,-1,6
2014,8,28,49.2556186,-123.10132560000001,0,2,3,-1,15
2012,2,1,49.28333512,-123.1128993,12,45,2,-1,1
2015,1,8,49.26298231,-123.1580922,3,45,3,-1,9
2006,11,1,49.25165838,-123.1263239,12,0,2,-1,17
2005,4,7,49.25749637,-123.0973322,19,0,3,-1,11
2013,10,3,49.26434464,-123.0909987,12,0,3,-1,11
2016,7,5,49.26247352,-123.0822665,19,0,1,-1,11
2007,4,14,49.2315001,-123.0905248,4,0,5,-1,20
2005,8,18,49.27015035,-123.1045642,23,0,3,-1,11
2017,6,9,49.27706245,-123.1063233,2,40,4,-1,1
2005,11,18,49.28212208,-123.08871620000001,6,0,4,-1,19
2011,10,30,49.28053606,-123.1249834,2,1,6,-1,1
2006,10,3,49.226612599999996,-123.0938059,22,0,1,-1,20
2013,4,26,49.23105339,-123.09706070000001,21,0,4,-1,20
2003,2,5,49.281381700000004,-123.0767601,9,52,2,-1,4
2015,9,13,49.26470597,-123.1007568,12,0,6,-1,11
2003,5,25,49.28817195,-123.1206878,1,40,6,-1,1
2005,9,27,49.28121183,-123.0655738,1,0,1,-1,4
2016,4,6,49.27744711,-123.1170916,8,11,2,-1,1
2012,11,30,49.29480481,-123.13660459999998,2,1,4,-1,18
2017,2,15,49.28156267,-123.1214561,9,4,2,-1,1
2010,9,26,49.25466349,-123.1719752,0,0,6,-1,0
2004,3,11,49.22771470000001,-123.06502040000001,9,0,3,-1,21
2008,10,12,49.28478848,-123.12293670000001,12,0,6,-1,22
2014,12,17,49.26423574,-123.0823156,19,0,2,-1,11
2004,10,17,49.28319994,-123.12284050000001,17,0,6,-1,1
2007,1,25,49.236945500000004,-123.1640443,14,45,3,-1,0
2003,5,29,49.2678876,-123.0765784,21,30,3,-1,4
2006,11,26,49.29166413,-123.1358541,15,0,6,-1,22
2015,3,26,49.26191278,-123.19916570000001,17,0,3,-1,23
2004,1,20,49.29480481,-123.13660459999998,17,4,1,-1,18
2009,5,18,49.26960459,-123.05626129999999,2,25,0,-1,5
2010,5,8,49.26075219,-123.1886229,23,0,5,-1,23
2017,5,6,49.29318345,-123.1360538,20,5,5,-1,22
2008,8,24,49.28224033,-123.0995709,15,20,6,-1,19
2003,10,5,49.26805312,-123.2060749,21,30,6,-1,23
2014,2,28,49.24146766,-123.1866383,12,0,4,-1,2
2003,3,20,49.29264354,-123.13384040000001,18,0,3,-1,22
2014,11,26,49.28120992,-123.1325442,17,0,2,-1,22
2015,10,1,49.27116114,-123.0585717,21,0,3,-1,4
2012,1,30,49.25448839,-123.08175609999999,17,0,0,-1,6
2011,7,25,49.26408904,-123.1152382,13,0,0,-1,3
2016,5,17,49.2404762,-123.05078519999999,15,0,1,-1,14
2004,3,16,49.26186591,-123.1960153,20,0,1,-1,23
2008,5,4,49.22362375,-123.0972784,9,39,6,-1,20
2004,2,16,49.28639883,-123.13445159999998,9,0,0,-1,22
2003,2,24,49.26232279,-123.12529669999999,19,0,0,-1,3
2013,7,16,49.26069154,-123.09264669999999,10,45,1,-1,11
2008,8,30,49.25973511,-123.08918600000001,3,0,5,-1,11
2015,10,24,49.27626698,-123.1099044,21,0,5,-1,1
2009,2,10,49.26375203,-123.2062432,9,30,1,-1,23
2008,7,26,49.264258,-123.0851095,21,0,5,-1,11
2010,3,23,49.2727764,-123.1001034,12,0,1,-1,11
2011,12,7,49.24962823,-123.0361773,19,0,2,-1,14
2005,11,22,49.26889384,-123.190708,3,30,1,-1,23
2015,7,4,49.25975363,-123.1370548,21,0,5,-1,3
2008,9,8,49.28139486,-123.1196866,17,2,0,-1,1
2006,1,6,49.25168187,-123.1365956,21,45,4,-1,16
2003,8,1,49.28717282,-123.11499429999999,16,0,4,-1,1
2005,3,12,49.28245092,-123.11826429999999,15,19,5,-1,1
2015,2,2,49.28276102,-123.11761820000001,13,0,0,-1,1
2004,12,20,49.24228692,-123.0591602,13,0,0,-1,6
2007,3,25,49.28481617,-123.0482763,1,0,6,-1,5
2017,5,7,49.27004723,-123.159405,17,0,6,-1,9
2010,4,27,49.27153334,-123.147966,18,0,1,-1,9
2014,3,19,49.28484188,-123.06206850000001,23,22,2,-1,4
2014,8,30,49.26044716,-123.06111940000001,13,0,5,-1,6
2011,9,6,49.24891061,-123.19368130000001,9,0,1,-1,2
2010,12,17,49.26097582,-123.1540465,5,30,4,-1,9
2004,11,7,49.28839549,-123.0599071,18,30,6,-1,4
2007,1,17,49.22566898,-123.04092949999999,7,30,2,-1,8
2010,8,21,49.26356002,-123.13608880000001,20,8,5,-1,3
2012,3,31,49.2765718,-123.1343584,19,45,5,-1,22
2006,2,14,49.21189965,-123.1404763,5,8,1,-1,10
2016,4,11,49.22468408,-123.10231770000001,21,0,0,-1,20
2012,9,10,49.22922181,-123.03558400000001,14,54,0,-1,8
2004,10,18,49.26843104,-123.1762063,0,5,0,-1,9
2006,3,14,49.23644429,-123.06539509999999,15,35,1,-1,6
2014,5,11,49.27481811,-123.0694832,19,30,6,-1,4
2006,6,14,49.26582944,-123.11982379999999,8,29,2,-1,3
2005,3,17,49.23302320000001,-123.02919879999999,20,0,3,-1,14
2009,6,21,49.25982564,-123.1031763,23,43,6,-1,11
2009,3,3,49.28990689,-123.1237162,17,0,1,-1,1
2008,8,21,49.23209803,-123.0281433,0,30,3,-1,8
2003,9,10,49.28229119,-123.11832920000002,18,55,2,-1,1
2010,9,22,49.25669057,-123.08978640000001,23,23,2,-1,6
2007,9,26,49.27813951,-123.1247882,11,37,2,-1,1
2005,7,27,49.27600221,-123.0991129,23,0,2,-1,19
2014,10,4,49.24027553,-123.0798797,15,35,5,-1,6
2016,8,20,49.2393136,-123.0457489,23,0,5,-1,14
2007,5,16,49.28306541,-123.1134853,21,30,2,-1,1
2005,3,4,49.27625445,-123.1204882,22,0,4,-1,1
2004,1,9,49.2404217,-123.18518390000001,18,30,4,-1,2
2016,7,20,49.28121162,-123.0577024,17,20,2,-1,4
2003,3,25,49.28112218,-123.0522969,1,14,1,-1,5
2003,5,31,49.25662419,-123.10152120000001,18,0,5,-1,11
2008,10,24,49.27843487,-123.1282696,20,29,4,-1,1
2015,8,2,49.27821641,-123.0299606,21,0,6,-1,5
2003,6,20,49.26054215,-123.12853090000002,16,0,4,-1,3
2015,10,24,49.24961919,-123.03425349999999,20,0,5,-1,14
2004,11,1,49.2061834,-123.1405547,0,0,0,-1,10
2015,4,17,49.256296299999995,-123.03254709999999,21,0,4,-1,14
2007,4,29,49.26066906,-123.12974150000001,6,10,6,-1,3
2003,8,5,49.24542154,-123.0839157,11,30,1,-1,6
2014,2,11,49.26274759,-123.09711920000001,17,9,1,-1,11
2013,3,22,49.23457756,-123.15237659999998,16,5,4,-1,16
2008,7,31,49.27739067,-123.0302488,12,0,3,-1,5
2009,3,1,49.23347577,-123.0655486,12,13,6,-1,6
2003,9,25,49.26873987,-123.1008628,18,0,3,-1,11
2008,3,2,49.28017311,-123.12745020000001,3,24,6,-1,1
2012,9,3,49.27750186,-123.0367061,12,40,0,-1,5
2009,12,1,49.28459924,-123.1248483,8,30,1,-1,22
2014,6,10,49.28139486,-123.1196866,18,30,1,-1,1
2013,1,16,49.23358553,-123.1201479,17,26,2,-1,13
2014,12,4,49.2600638,-123.20011000000001,18,0,3,-1,23
2006,12,16,49.25932708,-123.111185,1,0,5,-1,11
2008,6,25,49.24112683,-123.04537069999999,17,15,2,-1,14
2017,5,31,49.26451385,-123.09790840000001,15,46,2,-1,11
2013,3,4,49.31034112,-123.14933799999999,14,31,0,-1,18
2014,4,13,49.25731592,-123.0494923,0,0,6,-1,14
2007,11,9,49.24203673,-123.1511125,23,0,4,-1,0
2008,10,25,49.28307168,-123.1252625,20,0,5,-1,22
2005,7,14,49.26403982,-123.1682565,9,40,3,-1,9
2003,6,13,49.26346505,-123.1328263,3,50,4,-1,3
2005,4,2,49.23673004,-123.0813091,20,0,5,-1,6
2016,6,28,49.26895747,-123.14627150000001,13,0,1,-1,9
2015,4,3,49.28094151,-123.10712790000001,18,39,4,-1,1
2007,12,14,49.26350654,-123.1386236,17,55,4,-1,3
2016,7,22,49.28229119,-123.11832920000002,18,19,4,-1,1
2003,7,4,49.28394537,-123.0932105,16,0,4,-1,19
2009,2,6,49.2452909,-123.19240259999998,15,0,4,-1,2
2012,3,23,49.2856865,-123.12852420000002,17,30,4,-1,22
2015,11,2,49.23363677,-123.1546616,16,4,0,-1,7
2005,12,3,49.28478848,-123.12293670000001,22,1,5,-1,22
2007,12,31,49.26948303,-123.1738303,23,0,0,-1,9
2004,6,21,49.23538914,-123.097444,11,30,0,-1,15
2004,11,10,49.20311764,-123.135421,0,20,2,-1,10
2014,11,23,49.28578211,-123.1265757,21,25,6,-1,22
2003,5,24,49.27557839,-123.13049850000002,23,15,5,-1,1
2003,8,23,49.28302268,-123.092824,21,30,5,-1,19
2009,9,1,49.28222591,-123.11281509999998,22,0,1,-1,1
2004,1,30,49.26830633,-123.1659591,18,15,4,-1,9
2007,9,2,49.27596105,-123.1222683,18,0,6,-1,1
2013,4,13,49.23617972,-123.06869089999999,2,0,5,-1,6
2016,11,4,49.25470046,-123.0349867,9,0,4,-1,14
2012,10,7,49.27977978,-123.1083821,0,0,6,-1,1
2003,6,18,49.26240514,-123.15607109999999,0,30,2,-1,9
2008,8,30,49.28844833,-123.1272693,19,30,5,-1,1
2014,8,13,49.26326046,-123.11562590000001,9,52,2,-1,3
2010,2,3,49.28715663,-123.12545159999998,19,0,2,-1,22
2008,12,3,49.2785085,-123.06899990000001,17,8,2,-1,4
2016,7,23,49.25883165,-123.06979479999998,17,0,5,-1,6
2016,6,28,49.27915927,-123.1130996,8,9,1,-1,1
2013,7,23,49.26952272,-123.06845159999999,7,0,1,-1,4
2014,10,31,49.28234596,-123.10222490000001,16,20,4,-1,1
2007,11,10,49.27520143,-123.11640870000001,22,30,5,-1,1
2007,12,1,49.2810921,-123.1125074,21,30,5,-1,1
2009,4,18,49.24891644,-123.1180051,2,37,5,-1,17
2005,12,24,49.28120922,-123.05601340000001,4,0,5,-1,5
2004,6,5,49.26292283,-123.0565108,13,0,5,-1,5
2004,11,16,49.24236087,-123.0516388,23,0,1,-1,14
2014,4,20,49.25670951,-123.0897194,11,30,6,-1,11
2016,5,29,49.25525071,-123.0660426,12,0,6,-1,6
2013,5,27,49.27130264,-123.18213840000001,0,0,0,-1,9
2008,3,7,49.28157404,-123.1233729,22,38,4,-1,1
2012,5,25,49.27140071,-123.04882679999999,13,15,4,-1,5
2004,4,9,49.27741902,-123.10959720000001,18,30,4,-1,1
2013,1,11,49.25944017,-123.10784009999999,14,30,4,-1,11
2009,3,5,49.24581284,-123.08390459999998,21,30,3,-1,6
2011,9,23,49.26869472,-123.18865990000002,13,42,4,-1,23
2016,7,12,49.26229447,-123.1719905,10,52,1,-1,9
2016,4,3,49.28441304,-123.11332479999999,12,27,6,-1,1
2013,11,9,49.26791275,-123.1178807,19,0,5,-1,3
2008,9,4,49.25396635,-123.0389639,23,0,3,-1,14
2006,1,25,49.28275378,-123.13509540000001,4,23,2,-1,22
2010,2,17,49.28030003,-123.1075467,0,33,2,-1,1
2007,6,5,49.25878826,-123.11550109999999,18,0,1,-1,3
2004,10,18,49.25437857,-123.1274383,18,0,0,-1,16
2009,4,6,49.23835251,-123.06946709999998,2,49,0,-1,6
2005,7,5,49.2570717,-123.1271499,2,15,1,-1,17
2014,2,16,49.27186592,-123.13508759999999,11,0,6,-1,3
2010,8,11,49.283519299999995,-123.11664760000001,17,20,2,-1,1
2003,4,6,49.28944153,-123.14292920000001,16,0,6,-1,22
2008,10,26,49.28112523,-123.05445149999998,12,15,6,-1,5
2007,2,26,49.27738944,-123.12574769999999,15,30,0,-1,1
2015,1,29,49.27491572,-123.03061909999998,12,0,3,-1,5
2005,9,29,49.27096649,-123.1648893,0,0,3,-1,9
2005,12,6,49.22560678,-123.1015364,11,0,1,-1,20
2003,8,2,49.25783792,-123.1313262,16,0,5,-1,3
2004,4,10,49.23750509,-123.0407494,17,0,5,-1,14
2015,11,14,49.21750149,-123.02963259999999,0,0,5,-1,8
2013,8,20,49.27104609,-123.13678059999998,6,28,1,-1,3
2016,6,7,49.26932201,-123.03888429999999,22,0,1,-1,5
2013,5,24,49.27257441,-123.1357534,12,0,4,-1,3
2015,4,3,49.26980201,-123.08376329999999,17,18,4,-1,19
2015,8,16,49.25184718,-123.0893258,20,30,6,-1,6
2014,3,25,49.26466981,-123.0345496,12,4,1,-1,5
2007,11,13,49.26115772,-123.10715630000001,0,36,1,-1,11
2017,4,2,49.28862182,-123.04547420000002,22,30,6,-1,5
2007,9,2,49.24847034,-123.07592029999999,6,30,6,-1,6
2013,12,2,49.28431022,-123.0236321,0,0,0,-1,5
2005,12,29,49.24422342,-123.1608763,17,35,3,-1,0
2015,10,31,49.28835864,-123.1232112,12,45,5,-1,1
2017,3,10,49.28068058,-123.1055422,22,0,4,-1,1
2003,4,2,49.28028527,-123.12745790000001,7,0,2,-1,22
2007,10,7,49.27396449,-123.0668578,22,0,6,-1,4
2011,3,21,49.26288969,-123.04301799999999,8,14,0,-1,5
2006,8,24,49.27778262,-123.1310858,5,0,3,-1,1
2008,10,25,49.24445851,-123.10130990000002,19,0,5,-1,15
2006,10,21,49.25527746,-123.15456850000001,5,55,5,-1,0
2014,10,31,49.23611436,-123.0445798,6,0,4,-1,14
2004,11,14,49.27393844,-123.1253236,6,18,6,-1,1
2006,10,28,49.20532912,-123.02353459999999,21,20,5,-1,8
2008,7,2,49.27144211,-123.0756747,2,0,2,-1,4
2013,4,11,49.27752812,-123.13338600000002,23,30,3,-1,22
2006,6,9,49.23091167,-123.1924885,20,0,4,-1,7
2004,12,7,49.23880372,-123.05414840000002,0,15,1,-1,14
2013,1,12,49.26704058,-123.06860139999999,12,0,5,-1,4
2009,1,30,49.28831135,-123.11924750000001,16,50,4,-1,1
2007,8,25,49.24098762,-123.1054098,11,30,5,-1,15
